喜ぶ, 0.9780422102004904, [], (144)
嬉しい, 1.0, [], (14)
楽しい, 0.9728818170504274, [], (518)
美味しい, 1.0, [], (6)
きれい, 0.9276140651186682, [], (600)
美しい, 0.966047786636022, [], (34)
楽しむ, 0.9656044165803241, [], (86)
悲しい, -0.9059873949579832, [], (72)
さみしい, -0.455026455026455, [], (72)
辛い, -0.8031135531135531, [], (46)
寂しい, -0.8786717752234994, [], (50)
きたない, -1.0, [], (2)
痛い, -0.9644550804864157, [], (368)
まずい, -0.9780361757105944, [], (174)
残念, -0.9285714285714286, [], (38)
そうしたら, 0.7615679339817272, [], (75)
ワン, 0.8863636363636364, [], (32)
なんか, 0.5179068290566777, [], (7861)
走る, 0.6456468574223526, [], (180)
あたし, 0.16817298903899044, [], (1874)
さあ, 0.349758987997288, [], (1854)
すごい, 0.5279613311773235, [], (6338)
いう, 0.5379443581385612, [], (5962)
ふう, 0.775951920463454, [], (112)
思う, 0.4560143468353917, [], (10657)
人, 0.8584487474684246, [], (8358)
とこ, 0.8047779210111712, [], (1447)
見かけ, 0.9733333333333334, [], (30)
どっか, 0.8018255314185219, [], (540)
宿, -0.17948717948717946, [], (32)
一番, 0.508838929182115, [], (1018)
言う, 0.29833890372642535, [], (12072)
美, 0.9814814814814814, [], (8)
冷たい, -0.5227591036414566, [], (88)
わかる, 0.3467786258614789, [], (5046)
それでも, 0.3260601337749205, [], (308)
食べる, 0.04906642353530351, [], (2979)
ある, 0.44803669237144583, [], (12262)
スーパーマーケット, 1.0, [], (2)
いる, 0.3908055233760638, [], (4814)
撮れる, 0.9634920634920635, [], (23)
飲む, 0.31150818226619503, [], (880)
３, -0.30214609935522396, [], (2592)
撮る, -0.21340493192592808, [], (339)
あっ, -0.10734607515936992, [], (2408)
ね, 0.47452789792347927, [], (1480)
写真, 0.6306936864606306, [], (438)
とっても, 0.6531986531986533, [], (143)
感じ, 0.5934680824039844, [], (2874)
置く, 0.7597611051972104, [], (526)
お母さん, 0.4842114744512599, [], (822)
だって, 0.3200916098911646, [], (2125)
しかも, -0.3062981762865238, [], (494)
行く, 0.24882536545190012, [], (6156)
とき, 0.3825140571191802, [], (4939)
見る, 0.6689743145959622, [], (3710)
肩, -0.7333333333333333, [], (35)
なる, 0.552695754719021, [], (4882)
しゃべる, 0.43434352918886365, [], (635)
有名, 0.9306072287592255, [], (154)
やる, 0.7037174145116059, [], (7425)
甘い, -0.42352865572679815, [], (185)
ちょっと, 0.0591366843939273, [], (5421)
歯, -0.6618443651737349, [], (95)
やつ, 0.2674779901687728, [], (1895)
かむ, -0.5092156862745099, [], (73)
引っかかる, -0.5238095238095238, [], (16)
うん, 0.4060556378528549, [], (24972)
なん, 0.3449505714398457, [], (6934)
何, 0.42922421889229034, [], (14702)
今日, -0.3371939040402796, [], (1084)
絵はがき, 0.9861111111111112, [], (12)
でも, 0.38261697844186104, [], (8738)
あ, 0.317882811211391, [], (9252)
紅葉, 0.7842814048696403, [], (60)
こう, 0.19400123409266587, [], (4621)
まあ, 0.6647929065525422, [], (3529)
人生, 0.7821428571428573, [], (61)
苦労, 0.8141580003648969, [], (71)
生活, 0.7326552968667572, [], (194)
自分, 0.5358197466776746, [], (2101)
いい, 0.7628162055891394, [], (7835)
えっ, 0.693775840670832, [], (1383)
ところ, 0.6874088708774306, [], (1976)
*, 0.28404581247421634, [], (27607)
続く, 0.6390214169684899, [], (120)
すっごい, 0.5332403757197016, [], (792)
連れる, 0.8898975441571789, [], (280)
する, 0.5535917027550755, [], (8750)
帰る, 0.5946823749709559, [], (1376)
日本語, 0.8166781120595038, [], (910)
単に, 1.0, [], (39)
習わす, 0.5, [], (3)
男, 0.9372483660130718, [], (441)
違う, 0.46973300651639527, [], (3438)
学生, 0.8230038072532999, [], (680)
大変, 0.2826379120277933, [], (1064)
かも, 0.7655487732324313, [], (110)
結局, 0.30734956051386064, [], (757)
腰, -0.7419950738916257, [], (27)
そう, 0.37194791757257395, [], (21981)
どんなに, 0.33333333333333337, [], (14)
たたく, 0.7222398840172674, [], (39)
向こう, 0.8370183768320174, [], (671)
よいしょ, 0.7726045883940621, [], (83)
字, 0.8025778777278028, [], (102)
いろいろ, 0.7575646350494221, [], (1030)
足, -0.5634571777428921, [], (291)
虫歯, -0.5, [], (11)
行う, 0.4190922272336911, [], (1702)
そしたら, 0.39204314223602943, [], (879)
何となく, -0.14393609295570076, [], (68)
辺, -0.1867548099830254, [], (437)
つる, -0.35120955317018787, [], (285)
ものすごい, 0.38968804552358927, [], (198)
あれ, 0.3607329697972892, [], (5147)
しょうが, 0.7905810254332423, [], (381)
そこ, 0.7884158791330431, [], (1588)
見える, 0.8016470844158469, [], (514)
ま, 0.5457149624225951, [], (2084)
接客, 1.0, [], (9)
そる, 0.5833333333333334, [], (25)
ばん, 0.2857142857142857, [], (14)
発音, 0.875944170771757, [], (86)
ほんとに, 0.6346171654406166, [], (1874)
恐ろしい, -0.49175824175824173, [], (42)
よい, 0.26337710923361646, [], (1420)
胃, -0.7333333333333334, [], (40)
いや, 0.2652816217988575, [], (2792)
お, 0.7190727426267258, [], (4373)
デンマーク, 0.6481481481481481, [], (9)
クリスマス, 0.27232839624143973, [], (162)
町並み, 0.9861111111111112, [], (4)
相当, 0.38512588943623427, [], (65)
たぶん, 0.5262523477895833, [], (1834)
景色, 0.9370234204793029, [], (27)
え, 0.4947664326322684, [], (2543)
それ, 0.04845436386976579, [], (9870)
お願い, -0.671291073724702, [], (226)
どこ, 0.5158487770562735, [], (1282)
参考, -1.0, [], (14)
