喜ぶ, 1.0, [], (72)
嬉しい, 1.0, [], (7)
楽しい, 1.0, [], (259)
美味しい, 1.0, [], (3)
きれい, 0.8888888888888888, [], (300)
美しい, 1.0, [], (17)
楽しむ, 1.0, [], (43)
悲しい, -1.0, [], (36)
さみしい, 0.0, [], (36)
辛い, -1.0, [], (23)
寂しい, -1.0, [], (25)
きたない, -1.0, [], (1)
痛い, -1.0, [], (184)
まずい, -1.0, [], (87)
残念, -1.0, [], (19)
そうしたら, 1.0, [], (37)
ワン, 1.0, [], (13)
なんか, 0.0, [], (3929)
走る, 1.0, [], (90)
あたし, 0.0, [], (935)
さあ, 0.0, [], (924)
すごい, 0.0, [], (3164)
いう, 0.0, [], (2980)
ふう, 1.0, [], (55)
思う, 0.0, [], (5326)
人, 1.0, [], (4176)
とこ, 1.0, [], (722)
見かけ, 1.0, [], (14)
どっか, 1.0, [], (270)
宿, -1.0, [], (15)
一番, 0.0, [], (508)
言う, 0.0, [], (6020)
美, 1.0, [], (4)
冷たい, -1.0, [], (43)
わかる, 0.0, [], (2520)
それでも, 0.0, [], (154)
食べる, 0.0, [], (1470)
ある, 0.0, [], (6106)
スーパーマーケット, 1.0, [], (0)
いる, 0.0, [], (2403)
撮れる, 1.0, [], (11)
飲む, 0.0, [], (438)
３, -1.0, [], (1281)
撮る, -1.0, [], (161)
あっ, -0.6, [], (1194)
ね, 0.0, [], (734)
写真, 1.0, [], (212)
とっても, 0.7142857142857143, [], (71)
感じ, 0.6, [], (1414)
置く, 1.0, [], (261)
お母さん, 0.0, [], (406)
だって, 0.0, [], (1057)
しかも, -1.0, [], (244)
行く, 0.0, [], (3038)
とき, 0.0, [], (2457)
見る, 0.7647058823529411, [], (1831)
肩, -1.0, [], (17)
なる, 0.6666666666666666, [], (2422)
しゃべる, 0.0, [], (316)
有名, 1.0, [], (76)
やる, 0.8620689655172413, [], (3668)
甘い, -1.0, [], (92)
ちょっと, 0.0, [], (2665)
歯, -1.0, [], (47)
やつ, 0.0, [], (931)
かむ, -1.0, [], (35)
引っかかる, -1.0, [], (7)
うん, 0.0, [], (12410)
なん, 0.0, [], (3443)
何, 0.0, [], (7233)
今日, -1.0, [], (533)
絵はがき, 1.0, [], (5)
でも, 0.0, [], (4310)
あ, 0.0, [], (4550)
紅葉, 1.0, [], (29)
こう, 0.0, [], (2270)
まあ, 0.7142857142857143, [], (1731)
人生, 1.0, [], (30)
苦労, 1.0, [], (34)
生活, 1.0, [], (95)
自分, 0.6, [], (1038)
いい, 0.8888888888888888, [], (3840)
えっ, 1.0, [], (679)
ところ, 0.7777777777777778, [], (961)
*, 0.0, [], (13506)
続く, 1.0, [], (58)
すっごい, 0.0, [], (389)
連れる, 1.0, [], (136)
する, 0.6842105263157895, [], (4277)
帰る, 0.8, [], (666)
日本語, 1.0, [], (449)
単に, 1.0, [], (19)
習わす, 1.0, [], (1)
男, 1.0, [], (216)
違う, 0.0, [], (1680)
学生, 1.0, [], (329)
大変, 0.0, [], (519)
かも, 1.0, [], (53)
結局, 0.0, [], (368)
腰, -1.0, [], (13)
そう, 0.0, [], (10615)
どんなに, 1.0, [], (6)
たたく, 1.0, [], (19)
向こう, 1.0, [], (318)
